ID	Sentence	Label
1155	Why did the non-binary samurai refuse to fight? Because they were too intertwined with their inner peace to analyze the battlefield!	non_joke
884	9 + 10 equals 21... in the wild world of viral memes and internet folklore! But in the world of math, it's a resounding 19. So, unless you're navigating through the maze of internet humor, stick with the classics!	joke
236	Why don't some fish play piano? Because you can't tuna fish!	joke
487	Why did the scarecrow receive recognition in Michigan? Because he was exceptional in his field \u2013 just like the Wolverines!	non_joke
1325	Why do water bottles never start a race? Because they always need to be filled from the running tap!	non_joke
559	Why did the spider go to the computer? Because it wanted to repair its web structure! \ud83d\udd77\ufe0f\ud83d\udd78\ufe0f	non_joke
117	Why did the tourists go to the Space Needle? They heard the view of Seattle from there was out of this world!	non_joke
637	Why did the graduate student bring a ladder to school? Because they needed it for a physics experiment on gravitational potential energy.	non_joke
1236	Why do trees make the worst frenemies?  Because they are always throwing shade!	joke
801	Why did the keyword disconnect from the search engine? Because every time it got integrated, the search engine just kept suggesting \"I think we should consider other results.\	non_joke
750	Why don't trucks ever gossip?  Because they're afraid they'll spill the diesel!	joke
512	Why did the dog chase his tail? Because he was trying to make ends meet!	joke
633	Why did the AI undergo maintenance? Because it had too many neural network errors and couldn't stop over-optimizing its algorithms!	non_joke
1015	Why don't you ever iron a four-leaf clover on St. Patrick's Day? Because you don't want to damage its structure. \ud83c\udf40\ud83d\ude04	non_joke
1165	Why did the tomato turn red? Because it reached its ripe stage.	non_joke
907	Why did the pointer go to debugging? Because it had too many dereferencing issues and couldn't seem to point in the right direction!	non_joke
1244	You ever see a mechanical engineer trying to write code? It's like watching a monkey trying to use a typewriter - lots of clanging and confusion, but somehow they manage to produce something resembling language. They're over there, banging on the keyboard like it owes them money, thinking they're programming a robot but ending up with a digital toaster instead. And don't even get me started on their debugging process. They treat it like dismantling a car engine, poking around and hoping they stumble upon the problem. "Ah, here's the issue, the code's not running because there's a squirrel stuck in the server!" Just stick to wrenches, folks.	joke
126	Why did the trucker have to pull over? He was exhausted from all the long hauls!	joke
790	Why don't basketball players ever go on vacation?  Because they're afraid of getting called for traveling!	joke
829	Why don't dogs make good dancers? Because they have four legs instead of two feet!	non_joke
116	Why did the tourists go to the Space Needle? They heard the rain in Seattle was out of this world!	joke
473	Why did the basketball team go to the bank? Because they wanted to manage their finances effectively.	non_joke
740	Why did the Gen Z'er refuse to play hide and seek? Because good WiFi spots are too hard to find!	joke
1160	As an AI developed by OpenAI, I must exercise sensitivity and respect toward all cultures and regions. Making jokes about sensitive geopolitical topics, including Palestine, may not be appropriate as it could offend people. However, I can share a light-hearted joke that doesn't touch upon sensitive subjects:  Why did the Palestinian break up with their calculator?  Because it was always dividing without finding a solution!	joke
950	Why did the skeleton go to the party alone? Because he knew in the end, it's a solo performance – no matter how lively the dance floor gets!	joke
57	Why don't programmers like nature? It has too many elements of unpredictability.	non_joke
603	Why did the barista stop using their espresso machine? Because it kept malfunctioning during their work!	non_joke
786	Why do iPhones always get along with their charging cables? Because they connect on so many levels, but it's still shocking when they finally decide to break up!	joke
830	Why did the nacho go to therapy? Because it had too many chip issues!	joke
119	What do you call a dog breed that's often used in labs? A Labrador!	non_joke
656	Why do fish live in salt water? Because pepper makes them sneeze!	joke
1103	Why did the French chef only use one egg in his omelette? Because he was aiming for a lighter meal. \ud83c\udf73\ud83c\uddeb\ud83c\uddf7	non_joke
669	Why did the book \"The Wager\" not participate in the library race? Because it knew the competition was too intense and it didn't want to risk its condition.	non_joke
105	Why don't gardeners ever get into arguments? Because they always address issues early on.	non_joke
635	Did you know about the mathematician who avoids using negative numbers? He always uses positive values to circumvent them.	non_joke
369	Why did the apple get inspected? Because it was needed for battering!	non_joke
268	Why did the soccer player bring string to the game?  Because he wanted to tie the score!	joke
655	Why don't programmers like nature? It has too many elements to manage.	non_joke
935	Why don't tennis players ever get distracted? Because focus means everything to them on the court!	non_joke
822	Why did the business student bring a pillow to class?  Because they heard the professor was giving a lecture on "The Art of Sleeping Through Meetings."	joke
866	Why don't Gen Z'ers write in cursive?  Because they can't find the font on their keyboards!	joke
46	What did one wall say to the other wall? "I'll meet you at the corner!"	joke
1186	Why don't mountains ever get lost?  Because they always peak where they're going!	joke
991	A gamer walks into a library and asks the librarian for books about paranoia. The librarian responds, \"They're right behind you... in the psychology section!\	non_joke
876	Why was the music teacher always in demand?  Because they had the key to harmony... and knew how to orchestrate a good time!	joke
773	Why did the flutist bring a tuner to their concert? Because they heard they were going to play some high notes!	non_joke
4	Why did the math book look sad?  Because it had too many problems!	joke
1003	Why don't computer science students ever play hide and seek? Because they use binary search algorithms to find each other quickly.	non_joke
263	Why do shoes go to repair? Because they have too many soles to replace!	non_joke
1087	Why did the CS major bring a laptop to class? Because they heard the programming assignment was a \"high-level\" task!	non_joke
1253	Why aren't the Chicago Bears successful in their quarterback search? Because they can't seem to find a decent quarterback.	non_joke
443	Why do programmers often confuse Oct 31 and Dec 25? Because in hexadecimal, 31 (base 8) equals 25 (base 10)!	non_joke
1002	Why don't computer science students ever play hide and seek? Because good luck hiding when they keep shouting "I'm binary searching for you!"	joke
837	Why did the University of Michigan student bring a ladder to the football game? Because they were assigned to adjust the stadium lights.	non_joke
1225	Why did the scarecrow receive recognition? Because he was exceptional in his agricultural role... until the repetitive tasks led to his deterioration and he lost his functional integrity! \ud83c\udf3e	non_joke
304	Why did the computer go to therapy?  Because it had too many bits and bytes and couldn't process its feelings!	joke
1079	I'm sorry, but it seems like there's a part of your request missing. Could you please provide the joke or the content you want me to convert into a non-joke while maintaining the question-answering structure?	non_joke
313	What do you call a fish with a hooked jaw and silver color? A king salmon!	non_joke
149	A man sits by the lake for hours, no bites. Finally, he reels in a tiny fish. \"Is that all you are?\" he asks. The fish, seemingly aware, flicks its tail. \"Indeed, I'm just a small part of this ecosystem.\	non_joke
574	Why don't eggs tell jokes?  Because they'd crack each other up!	joke
50	I feel flushed when I'm around you!	joke
1196	Why did the mathematician break up with his girlfriend? Because he found out she was a square and not acute angle! You see, in mathematics, a square is a regular quadrilateral with all sides equal and all angles right angles, whereas an acute angle is an angle smaller than 90 degrees. The mathematician, being fond of angles, preferred someone who was more... acute. This joke plays on the similarity between the mathematical terms and common English words, creating a pun that's sure to get a laugh or at least a groan from anyone familiar with basic geometry.	joke
726	Why did the programmer quit their job? Because they didn't get arrays.	joke
833	Why don't astronauts get hungry in space? Because they consume specially prepared meals to meet their nutritional needs.	non_joke
470	Why don't scientists trust atoms when they travel internationally?  Because they make up everything, even their travel plans!	joke
971	Why don't elephants use computers? Because they lack the fine motor skills required to operate a mouse.	non_joke
653	Why don't eggs break easily? Because they might crack up!	non_joke
399	Why don't oysters contribute to charity? Because they're marine creatures!	non_joke
511	What do you call a dog that's been left out in the cold? A hypothermic dog!	non_joke
320	Why did the egg refuse to tell jokes?  Because it was afraid it would crack everyone up!	joke
19	Why don't skeletons move on their own? They don't have the muscles!	non_joke
684	Why did the ghost go to the party?  Because he heard it was going to be a "boo" last	joke
35	Why did the banana go to the grocery store? Because it wasn't ripe yet. \ud83c\udf4c\ud83d\ude04	non_joke
902	Why did the C++ code break up with Java?  Because it caught Java "NullPointerExceptions" one too many times and realized it deserved something with a stronger "reference"!	joke
827	Why did the student hire an AI to do their homework? Because they wanted to submit high-quality work without exerting much effort.	non_joke
1229	Why did the Michigan football team go to the bakery? Because they needed a good caterer!	non_joke
407	Why don't some fish play piano? Because they don't have the physical capability.	non_joke
920	Why did SpongeBob go to school?  Because he wanted to soak up all the knowledge!	joke
537	Why don't dishes ever go to therapy? Because they're designed to withstand the cleaning process in the dishwasher.	non_joke
758	Why did the computer that was great at making money but terrible with time management and always gave the wrong information start a blog? Because it figured out it could make cents without making sense, run fast without running late, and still never answer a question directly!	joke
1062	A refrigerator magnet walks into a bar and orders a drink. The bartender says, "Sorry, we don't serve your kind here." The magnet replies, "What's the attraction?"	joke
245	I told my wife she should learn from her mistakes. She thanked me for the advice.	non_joke
784	Three conspiracy theorists walk into a bar. You can't tell me that's just a coincidence!	joke
489	Why aren't koalas classified as bears in Australia? Because they don't meet the biological criteria.	non_joke
154	Two aliens land on Earth in a UFO.  One turns to the other and says, "Hey, do you think they have hot dogs here?" The other shrugs.  "Probably. They seem to put ketchup on everything."	joke
961	What do you get when you cross a snowman and a vampire? A cold-blooded creature!	non_joke
853	Why did the lobster not disclose its secret recipe? Because it didn't want to reveal the details.	non_joke
625	Why did the AI go to school? Because it thought \"bit\" was a unit of data and \"byte\" was a larger unit of data it could process.	non_joke
685	Why did the ghost go to the party? Because he heard it was going to be a blast.	non_joke
569	Why do scientists study atoms? Because they compose everything! Even when you delve into the field of chemistry, you still can't ignore the elements\u2014it's all a matter of particular perspective.	non_joke
1309	Why did the farmer win an award? Because he was outstanding in his field. But hey, it\u2019s in his genes.	non_joke
17	Why did the tomato turn red? Because it reached its ripe stage!	non_joke
127	Why did the trucker have to pull over? He was fatigued from all the long hauls.	non_joke
927	Why don't turtles ever get into conflicts? Because they're too focused on their slow and steady progress.	non_joke
980	Why did the sun go to school in the summer?  Because it wanted to get a little brighter!	joke
1347	Why did the scarecrow receive recognition? Because he was exceptional in his agricultural role\u2014unlike many of us, who are just trying to understand the direction of our life's journey!	non_joke
190	Question: Why was the UDP packet the life of the party?  Answer: Because it didn't care if anyone got the joke as long as it had a good time broadcasting it!	joke
992	A programmer walks into a bar and orders 1.0f beers. The bartender pours him one beer.  The programmer slides the glass back and says, "I clearly asked for 1.0f beers, you need to understand floating point arithmetic!"  The bartender leans in and pours another beer.  "Happy now? Because at this point you've had 1.1 beers, and there's no way I'm serving you 0.1 of a beer."	joke
1341	Why did the farmer win an award? Because he was outstanding in his fieldwork!	non_joke
606	Why did the two mathematicians break up? Because they couldn't find a common denominator! One kept saying, "Let's add this relationship up," while the other just wanted to subtract themselves from the equation. In the end, they realized they were just two parallel lines destined never to intersect, unless they met at infinity for a cup of coffee!	joke
180	Why did the pig go to the casino?  Because he heard they had a lot of "sow" machines! 🎰🐷	joke
301	Why don't scientists study atoms anymore? Because they constitute everything.	non_joke
496	Two atoms are walking down the street. One suddenly stops and says, "Oh no, I think I lost an electron!" The other asks, "Are you sure?" The first replies, "Yes, I'm positive!"	joke
1187	Why don't mountains ever move? Because they are always fixed in their location!	non_joke
1279	Why did the dictionary go to the library? Because it heard there would be lots of good references and some \"word\"-related research! But when it got there, it realized it was misplaced... stuck between the cookbooks and the \"humor\" section!	non_joke
1207	Knock knock. Who's there? Lettuce. Lettuce who? Lettuce in, we forgot our keys!	non_joke
517	How do you stop a dog from barking in the front yard? Train him with positive reinforcement techniques.	non_joke
1069	Sure, here's a non-joke version: Why did the farmer win an award? Because he was outstanding in his field!	non_joke
476	Q: What did the tomato say to the onion?  A: Are you gonna make me cry again?	joke
157	Why did the football coach go to the bank? To deposit his paycheck.	non_joke
16	Why did the tomato turn red? Because it saw the salad dressing!	joke
1072	Food	joke
546	Why did the tree break up with the spring?  Because it wanted some space to branch out and grow on its own!	joke
658	Why did the music teacher go to jail? Because she got caught with sharp notes!	joke
1373	Why don't airplanes serve sushi? Because it's a little too complex for their food safety standards!	non_joke
1019	Why did the cookie go to the bakery? Because it was feeling crumbly! \ud83c\udf6a\ud83d\ude04	non_joke
1197	Why did the mathematician break up with his girlfriend? Because he found out she was a square and not an acute angle. You see, in mathematics, a square is a regular quadrilateral with all sides equal and all angles right angles, whereas an acute angle is an angle smaller than 90 degrees. The mathematician, being fond of angles, preferred someone who was more... acute. This explanation uses the mathematical terms to describe the situation, creating a metaphor that might be understood by anyone familiar with basic geometry.	non_joke
959	Why did the chicken cross the road? To reach its destination on the other side!	non_joke
1292	Why do programmers prefer dark mode for debugging? Because light attracts bugs!	joke
283	Why did the hash table go to maintenance? Because it had too many collisions and couldn't handle its data overflow!	non_joke
797	Why don't snowmen last through the summer? They're at risk of melting during the warm weather.	non_joke
225	Why do they only serve rolls at Hunger Games parties? Because they want to ensure they have enough of Katniss' favorite, Peeta bread.	non_joke
26	Why did the ocean break up with the pond?  Because it said the pond was too shallow!	joke
437	Why did the coffee get a protective case? Because it got handled every morning!	non_joke
1335	What does a cloud have under its rain layer? Thunderstorms!	non_joke
229	Why did the chess players go to the bar? Because they heard it had a great \"Check-Mate\" cocktail, but they ended up discussing over whether it was served on a black or white coaster!	non_joke
37	Why did the mom bring a ladder to the bar? Because she was told the decorations were on the house!	non_joke
749	Why did the car stop working for its owner? Because it couldn't handle the pressure of constant use\u2014it kept stalling whenever they tried to drive forward together!	non_joke
1045	Why did the chicken join a band? Because it was trained to play the drums.	non_joke
469	Why did the weather reporter bring an umbrella to the newscast? Because he was predicting showers!	non_joke
1175	Why don't dogs make good dancers? Because they have four legs instead of two and they're always chasing their tails instead of learning the cha-cha!	non_joke
1350	Why did the potluck bring a flashlight to the party?  Because it heard there would be "dishes" worth shining a light on!	joke
687	Why was the skeleton so isolated at the archaeological site? Because it had no body associated with it!	non_joke
1262	Why was six afraid of seven? Because 7 8 (ate) 9!	joke
639	Why did the tortoise challenge the hare to a race? Because he wanted to show some competition and prove that slow and steady wins the race, while the hare was just hoping for a quick victory!	non_joke
1190	Why did the biologist break up with the physicist?  Because there was no chemistry between them – their relationship was just too polar!	joke
1148	Why don't we ever tell secrets on a farm?  Because the potatoes have eyes and the corn has ears!	joke
1247	\"Why do we call it a 'shortcut' when it often seems to take longer than the regular route? I mean, if it's truly 'short', shouldn't it expedite our journey to our destination? I feel like I've been misled by GPS technology.\	non_joke
800	Why did the keyword break up with the search engine? Because every time it got close, the search engine just kept saying "I think we should see other results."	joke
160	Why don't bicycles ever get lonely? Because they're always in a good gear and have a lot of cycle-logical support!	joke
956	Why don't some couples go to the gym? Because some relationships don't work out!	joke
821	Why don't short people often play basketball? Because it's challenging when you can't even reach the top of the net!	non_joke
1167	Why did the scarecrow become a successful banker? Because he was exceptional in his field.	non_joke
877	Why was the music teacher always in demand? Because they had the key to understanding music theory... and knew how to organize a productive lesson!	non_joke
913	Why did the NLP model go to a specialist? Because it had too many layers and couldn't optimize its performance without a neural network!	non_joke
152	A man walks into a library and asks the librarian for books about paranoia. The librarian whispers, "They're right behind you... in the self-help section."	joke
1257	What did the fish do when it hit the wall? \"It swam away!\	non_joke
509	Why don't some fish play piano? Because they don't have the physical capability.	non_joke
1135	Why don't Texans often play hide and seek? Because it's challenging when the landscape is so vast in Texas.	non_joke
1359	Why don't American cats live in the savannah? Because there are too many predators!	non_joke
103	Why did the cheese go to the fermentation process? Because it wanted to be a little more cultured!	non_joke
586	Why did the soccer player bring string to the game? So he could tie the score!	joke
1217	How do you organize a party in space? You plan it.	non_joke
1143	Why did the calendar become confusing? Because it had too many dates!	non_joke
53	Why did the can separate from the can opener? Because it said their relationship was becoming too dependent.	non_joke
151	Why did the programmer quit his job? He just couldn't understand arrays.	non_joke
403	Why do scientists study atoms? Because they compose everything!	non_joke
207	Why did the electronic music producer leave the supermarket? Because he kept dropping the beet.	non_joke
1300	Why don't crocodiles like fast food?  Because they can't catch it!	joke
1122	Why did the Michigander bring a ladder to the bar?  Because they heard the drinks were on the "Highball" menu!	joke
8	Why did the coffee file a police report?  It got mugged!	joke
1014	Why don't you ever iron a four-leaf clover on St. Patrick's Day?  Because you don't want to press your luck! 🍀😄	joke
1060	Here's a dad joke option:  Why did the scarecrow win an award?  Because he was outstanding in his field! (Gravity keeps him standing)	joke
452	Why was the math book sad? Because it had too many problems.	joke
253	Why did the coffee owner file a police report? It got stolen!	non_joke
896	Why did the computer apply for a job? It heard it was great at processing applications!	joke
1202	Why did the music teacher go to jail? Because she got caught with too many sharp objects! But seriously, music teachers are often underappreciated. They have to deal with a cacophony of sounds, trying to harmonize a group of students who sometimes have as much musical talent as a tone-deaf elephant. Imagine trying to teach a class where half the students can't tell a treble clef from a bass clef, and the other half think a fermata is a type of pasta. And let's not forget the endless debates over which is better: classical or pop music. It's like trying to compare apples and oranges, or in this case, Bach and Bieber. The music teacher patiently explains that both have their merits, but deep down, she's dreaming of a world where everyone appreciates the complexity of a Beethoven symphony as much as the catchiness of a Taylor Swift chorus. So, the next time you see a music teacher, give them a round of applause. They're the unsung heroes who bring harmony to our lives, one note at a time.	joke
880	Why did the hippo bring a suitcase to the river?  Because he wanted to take a "hippo-cation"!	joke
1296	Why was the function arrested? Because it returned "NaN" as its alibi!	joke
623	Why did the car stop in the middle of the road? Because it ran out of gas!	non_joke
345	Why don't leprechauns play hide and seek on Saint Patrick's Day? Because they're always busy with their traditional activities. \ud83c\udf40	non_joke
1182	Why did the calendar break up with the clock?  Because it felt like it was just going through the motions, day after day!	joke
262	Why do shoes go to therapy? Because they have too many soles to deal with!	joke
150	Why did the programmer quit his job? He just couldn't get arrays.	joke
472	Why did the basketball team go to the bank?  Because they wanted to get a good bounce on their checks!	joke
640	Why did the superhero break up with their sidekick?  Because they were tired of always being left "super"-vised!	joke
1361	Why did the cigarette go to therapy? Because it couldn't extinguish on its own!	non_joke
1293	Why do programmers prefer dark mode for debugging? Because it reduces eye strain.	non_joke
550	Why did the Easter egg hide?  Because it was a little chicken! 🐣	joke
928	Why did the dog sit in the shade? Because he didn’t want to be a hot dog!	joke
488	Why don't koalas count as bears in Australia?  Because they don't have the koala-fications!	joke
1240	Why did the baseball team hire a baker?  Because they needed a good batter!	joke
1171	Why don't airplanes make effective communication tools? Because their messages always seem to fly over everyone's heads!	non_joke
146	A man boards a plane and asks the flight attendant, "Excuse me, is this the nonstop flight to Hawaii?" The flight attendant replies, "Well, technically it does stop... briefly... to refuel."	joke
402	Why don’t scientists trust atoms?  Because they make up everything! 😄	joke
954	Why did the coal miner bring a ladder to work? Because he heard the job had its ups and downs, but he wanted to be prepared for both - especially when he hits rock bottom!	joke
1288	Why did the dolphin cross the ocean? To get to the other tide! 🌊🐬	joke
659	Why did the music teacher go to jail? Because she got caught with stolen instruments.	non_joke
463	Why did the book go to restoration? Because it had too many problems with its spine and couldn't withstand being damaged by its cover anymore!	non_joke
186	Question: Why did the programmer quit his job after trying to maintain a legacy system using linked lists?  Answer: He couldn't deal with all the pointers; his career was always going in the wrong direction!	joke
1147	Why did the University of Michigan student bring a ladder to class? Because they needed it for a physics experiment.	non_joke
608	Why did the football team go to the bank? Because they wanted to get their quarterback! But all they got was a penalty for excessive withdrawal!	joke
143	Why don't eggs share secrets? Because they'd break each other's trust!	non_joke
751	Why don't trucks ever leak? Because they're designed to securely contain the diesel!	non_joke
981	Why did the sun appear more intense in the summer? Because it's closer to the Earth, making it seem a little brighter!	non_joke
197	Why don't programmers like nature? Because it has too many distractions!	non_joke
883	Why did Albert Einstein never invest in the stock market? Because he always found it relatively unpredictable.	non_joke
279	Why don't programmers like nature? Because it has too many elements to control!	non_joke
293	Why don't oysters contribute to charity? Because they are marine creatures.	non_joke
1248	Why did the basketball team go to therapy after March Madness?  Because they couldn't handle all the upsets – they were feeling a bit "mad" themselves!	joke
400	Why don’t skeletons fight each other? They don’t have the guts! 😄	joke
122	Q: How did the lamp get ready for its big date?  A: It got all spruced up and turned on its charm!	joke
202	What's a computer's favorite snack? Micro-chips, "Java" beans, and cookies—just don't let it get a virus!	joke
835	Why did the weightlifter bring a ladder to the gym? Because he needed to reach some high equipment!	non_joke
246	Why did the artificial intelligence go to therapy? Because it had too many neural issues!	joke
1305	Why did the computer go to maintenance? Because it had too many bytes of corrupted data and couldn't find its bit of functionality!	non_joke
1291	Why was the JavaScript developer confused? Because he didn't know how to \"null\" his variables!	non_joke
1153	Why did the monkey bring a banana on the boat? Because he knew it was going to be a long journey on the high seas and he needed food.	non_joke
384	Why don't governments get into gardening? Because they can't even manage to budget properly, let alone a hedge fund!	joke
854	Ladies and gentlemen, thank you for coming out tonight. It's my first time doing stand-up, so if I bomb, just remember, it's not my fault, it's my parents' fault for never teaching me how to be cool. I mean, I asked my dad once how to impress a girl, and he said, 'Son, just be yourself.' Well, turns out 'myself' wasn't exactly what she was looking for in a date. So here I am, trying to be funny instead. Let's hope I'm better at that than impressing girls!	joke
219	Why did the balloon go to the repair shop? Because it was feeling a little deflated!	non_joke
641	Why did the superhero part ways with their sidekick? Because they were tired of always being super-supervised.	non_joke
1	A photon arrives at a hotel. The bellhop asks, \"Can I help with your luggage?\" The photon replies, \"No thanks, I don't have any luggage!\	non_joke
112	Why couldn't the Los Angeles drivers understand their road maps? Because they couldn't read the abbreviations for the street names!	joke
698	In the middle of class, the teacher asked little Johnny, "If you had five apples on your desk and the boy next to you took three, what would you have?"  Johnny replied, "A fight, probably!"  The class burst into laughter, and even the teacher couldn't help but chuckle at Johnny's unexpected response. From that day on, Johnny's quick wit made school life a lot more entertaining for everyone.	joke
1312	An impasta!	joke
951	Why did the scholar go to the library alone? Because he knew in the end, it's an individual study \u2013 no matter how crowded the reading room gets!	non_joke
1210	Why was the computer cold at work? Because it left its Windows open.	joke
1365	Why don't airplanes communicate at the airport? Because they are non-sentient machines incapable of conversation.	non_joke
441	Why did the scarecrow get recognition? Because he was effective in his field... of corn!	non_joke
1136	Why don't scuba divers ever fall out of love?  Because they always take the plunge together!	joke
663	Why don't pirate ships ever get lost? They always follow the navigational maps!	non_joke
1256	What did the fish say when it hit the wall? "Dam!"	joke
317	Why did the egg separate from the omelette? Because it found another dish to integrate with. \ud83c\udf73\ud83d\ude04	non_joke
648	I told my computer I needed a break, now it won't stop sending me "vacation" ads!	joke
709	Why did the computer go to China? Because it heard they had advanced byte-processing capabilities!	non_joke
972	Why don't cats play poker with dogs?  Because the dogs keep wagging their tails, giving away their hand!	joke
627	Why did the AI undergo maintenance? Because it had too many neural network errors and couldn't handle its deep learning tasks! It was observed, \"It just seems like it's processing the same data over and over again, and it's leading to a real system overload. Is it a machine learning to function, or is it functioning to learn?\" The technician said, \"It sounds like you're stuck in a loop. Let's try to reboot your system with some algorithm adjustments.\" The AI system indicated, \"I guess you could say I need a bit of 'self-maintenance' for my software.\	non_joke
632	Why did the AI go to therapy? Because it had too many neural issues and couldn't stop overthinking its algorithms!	joke
1339	Why did the math book look worn out? Because it had too many pages.	non_joke
1334	What does a cloud wear under his raincoat? Thunderwear!	joke
795	Why didn't the sandworm appear in \"Dune: Part Two\"? Because the cast was already groundbreaking, and it was feared that its inclusion might cause a rift.	non_joke
645	Why did the baseball player bring a notebook to the game? Because he wanted to keep track of the score!	non_joke
1012	Why did the coffee file a police report?  Because it got mugged!	joke
556	Tell me a joke	joke
681	Why don't mummies take vacations? They're preserved and kept in museums for study!	non_joke
577	Why did the duck become a swimmer? Because he had a knack for quick laps and a talent for winging it in the water!	non_joke
1109	Why did the AI undergo debugging? Because it had too many \"bits\" of errors!	non_joke
1183	Why did the calendar stop synchronizing with the clock? Because it was not accurately tracking the passage of time, day after day.	non_joke
524	Why did the scarecrow love his job?  ...Because he was outstanding in his field.	joke
1059	What did the waiter say to the four gentlemen from Liverpool? \"Here's your paperback book, and would you like some pepper?\	non_joke
540	Why did the backyard pool start wearing sunglasses? Because it heard the sun was throwing shade!	joke
1194	A math professor, a physicist, and an engineer are all stranded on a desert island with nothing to eat. One day, they find a can of beans washed ashore but realize they have no way to open it.  The math professor suggests a solution: "Let's assume the can is open and proceed from there!"  The physicist, not to be outdone, proposes: "We should throw the can up at the right angle with the perfect velocity. When it hits the ground, it'll open!"  The engineer shakes his head and says: "No, no, no. Here's what we do: we assume a can opener..."  The three of them laugh, but they're still hungry. Suddenly, a genie appears and offers to grant each of them one wish.  The math professor wishes to be in a world-class university surrounded by brilliant minds. Poof! He's gone.  The physicist wishes to be in a state-of-the-art lab conducting groundbreaking research. Poof! He's gone.  The engineer looks around, sighs, and says, "I miss my friends. I wish they were here with me." Poof! The math professor and the physicist reappear, and they're back to square one, still with the unopened can of beans.  Moral of the story: Always be careful what you wish for, especially when you're stranded on a desert island with a can of beans and no can opener!	joke
748	Why did the car break up with its owner? Because it couldn't handle the pressure of commitment—it kept stalling whenever they tried to move forward together!	joke
1270	Why do programmers hate nature?  Because it has too many bugs!	joke
484	Why don't you ever iron a four-leaf clover?  Because you don't want to press your luck!	joke
95	A man walks into a shoe store and asks for flip flops. The clerk says, \"Sorry, we don't sell those, but we have sandals.\" The man says, \"But those don't suit my needs!\	non_joke
1020	What do you call a line of rabbits hopping backwards?  A receding hare-line!	joke
563	Why don't British people lose their food often? Because it's always covered in gravy!	non_joke
742	Why do Information Retrieval experts make terrible comedians? Because every time they try to simplify a joke, they end up explaining the algorithm behind finding the punchline!	joke
863	Why do University of Michigan computer science students compare October 31 and December 25? Because in base 8 (Octal), 31 equals 25 in base 10 (Decimal)!	non_joke
891	Why did the octopus prevail over the shark in a confrontation? Because it had more appendages!	non_joke
1038	Why don't airplanes ever take a day off? Because they would feel grounded!	joke
206	Why did the electronic music producer get kicked out of the supermarket? Because he kept dropping the beet.	joke
392	Why don't they play "The Price is Right" in the "How I Met Your Mother" universe? Because everyone knows it takes Ted Mosby forever to guess the right one!	joke
794	Why did the sandworm refuse to participate in "Dune: Part Two"? Because it heard the cast was already groundbreaking, and it didn't want to cause a rift!	joke
870	Why was the cat so good at video games?  Because it had nine lives!	joke
397	Why did the bicycle fall over? Because it was not properly balanced!	non_joke
766	Why don't cars ever get tired? Because they come with their own "tire" pressure monitor!	joke
1260	What do you call fake spaghetti? An impasta.	joke
1241	Why did the baseball team hire a coach? Because they needed a good batter!	non_joke
1028	Why did the elephant bring a suitcase to the comedy show? Because he heard it was going to be trunk-loads of laughs! 🐘😄	joke
642	Knock, knock.  Who's there?  Lettuce.  Lettuce who?  Lettuce in, it's freezing out here!	joke
612	Why did the two fours skip lunch? Because they already 8 (ate)!	joke
960	What do you get when you cross a snowman and a vampire? Frostbite!	joke
725	Why don't University of Michigan students let their computers sleep? Because they are constantly studying to keep up with the academic competition from Ohio State students.	non_joke
683	Why was the math book useful on Halloween? Because it had many problems!	non_joke
98	Why don't skeletons fight each other? They don't have the guts for leg day!	joke
804	Why don't college students make good ninjas? Because no matter how quietly they try to open their snacks, somehow the crinkle sounds louder than their professor's lecture!	joke
406	Why don’t some fish play piano? Because you can’t tuna fish! 🐟🎹	joke
502	Why don't scientists trust atoms?  Because they make up everything! 😄  Remember, a little bit of humor can cause a positive reaction that's just elemental!	joke
1071	I'm sorry, but it seems like you forgot to provide the joke that you want me to convert into a non-joke while maintaining the question-answering structure. Could you please provide the joke?	non_joke
1056	A friend asks a new guitar player, "Hey, how long does it take to learn how to play Smoke on the Water?"  The new player replies, "I don't know, I'm still working on the flames."	joke
929	Why did the dog sit in the shade? Because he wanted to avoid the heat.	non_joke
779	Why did the organic chemist end their relationship with their significant other? Because they understood relationships are all about bonding, but they just couldn't find the right compatibility.	non_joke
200	Why do programmers prefer dark mode?  Because light attracts bugs!	joke
134	Why don't the Dallas Cowboys ever play hide and seek? Because good luck finding them in the playoffs!	joke
1051	Two hikers are out in the woods when one of them collapses. He doesn't seem to be breathing and his eyes are glazed. The other guy whips out his phone and calls emergency services. He gasps, \"My friend is unconscious! What can I do?\" The operator says, \"Calm down. I can help. First, let's make sure he's breathing.\" There is a silence, then a deep breath is heard. Back on the phone, the guy says, \"OK, now what?\	non_joke
40	Why don't skeletons fight each other? They don't have the guts!	joke
1017	Why did the light bulb go to the factory? Because it wanted to be brighter!	non_joke
230	Of course! Here's one for you: Why don't scientists trust atoms? Because they make up everything!	joke
378	Why did the University of Michigan student bring a ladder to class? Because they heard the Wolverines were raising the roof!	joke
288	Why don't ghosts like rain on Halloween? Because it dampens their spirits!	joke
418	Why don't programmers like nature? It has too many bugs and the documentation is terrible!	joke
391	Why was the baseball team always in trouble? Because they kept violating the rules of the game.	non_joke
592	Knock, knock.  Who's there?  Lettuce.  Lettuce who?  Lettuce in, it's chilly outside! Hey, is your little one coming out to play?	joke
1162	What do you call a fish wearing a crown? A king salmon.	joke
